HVTypeName,Date,Value
Ann_IncomeBeforeTax,2010-12-31,10796.00
Ann_IncomeBeforeTax,2009-12-31,8381.00
Ann_IncomeBeforeTax,2008-12-31,5853.60
Ann_IncomeNet,2015-12-31,16348.00
Ann_IncomeNet,2014-12-31,13620.00
Ann_IncomeNet,2013-12-31,13160.00
Ann_IncomeNet,2012-12-31,11553.00
Ann_IncomeNet,2011-12-31,9737.00
Ann_IncomeNet,2010-12-31,8505.00
Ann_IncomeNet,2009-12-31,6520.00
Ann_IncomeNet,2008-12-31,4226.90
Ann_IncomeOp,2015-12-31,16348.00
Ann_IncomeOp,2014-12-31,13620.00
Ann_IncomeOp,2013-12-31,13160.00
Ann_IncomeOp,2012-12-31,11553.00
Ann_IncomeOp,2011-12-31,9737.00
Ann_IncomeOp,2010-12-31,10381.00
Ann_IncomeOp,2009-12-31,8312.00
Ann_IncomeOp,2008-12-31,6632.00
Ann_Inventory,2013-12-31,426.00
Ann_Inventory,2012-12-31,505.00
Ann_Inventory,2011-12-31,35.00
Ann_Inventory,2010-12-31,0.00
Ann_Inventory,2009-12-31,0.00
Ann_Inventory,2008-12-31,0.00
Ann_LTDebt,2015-12-31,1995.00
Ann_LTDebt,2014-12-31,3228.00
Ann_LTDebt,2013-12-31,2236.00
Ann_LTDebt,2012-12-31,2988.00
Ann_LTDebt,2011-12-31,2986.00
Ann_LTDebt,2010-12-31,0.00
Ann_LTDebt,2009-12-31,0.00
Ann_LTDebt,2008-12-31,0.00
Ann_LTDebt,2007-12-31,0.00
Ann_LTDebt,2006-12-31,0.00
Ann_Liab,2015-12-31,27130.00
Ann_Liab,2014-12-31,25327.00
Ann_Liab,2013-12-31,23611.00
Ann_Liab,2012-12-31,22083.00
Ann_Liab,2011-12-31,14429.00
Ann_Liab,2010-12-31,11610.00
Ann_Liab,2009-12-31,4493.00
Ann_Liab,2008-12-31,3528.70
Ann_LiabCur,2015-12-31,19310.00
Ann_LiabCur,2014-12-31,16779.00
Ann_LiabCur,2013-12-31,15908.00
Ann_LiabCur,2012-12-31,14337.00
Ann_LiabCur,2011-12-31,8913.00
Ann_LiabCur,2010-12-31,9996.00
Ann_LiabCur,2009-12-31,2747.00
Ann_LiabCur,2008-12-31,2302.10
Ann_PEAvg,2015-12-31,29.72
Ann_PEAvg,2014-12-31,26.25
Ann_PEAvg,2013-12-31,62.11
Ann_PEAvg,2012-12-31,42.37
Ann_PEAvg,2011-12-31,43.29
Ann_PEAvg,2010-12-31,45.05
Ann_PEAvg,2009-12-31,74.63
Ann_PEAvg,2008-12-31,46.08
Ann_PEAvg,2007-12-31,104.17
Ann_PEAvg,2006-12-31,93.46
Ann_Revenue,2015-12-31,74989.00
Ann_Revenue,2014-12-31,66001.00
Ann_Revenue,2013-12-31,55519.00
Ann_Revenue,2012-12-31,46039.00
Ann_Revenue,2011-12-31,37905.00
Ann_Revenue,2010-12-31,29321.00
Ann_Revenue,2009-12-31,23651.00
Ann_Revenue,2008-12-31,21795.60
Ann_Revenue,2007-12-31,16590.00
Ann_Revenue,2006-12-31,10600.00
Ann_SharesOut,2015-12-31,693.00
Ann_SharesOut,2014-12-31,687.00
Ann_SharesOut,2013-12-31,677.00
Ann_SharesOut,2012-12-31,664.00
Ann_SharesOut,2011-12-31,654.00
Ann_SharesOut,2010-12-31,646.00
Ann_SharesOut,2009-12-31,638.00
Ann_SharesOut,2008-12-31,634.00
Ann_SharesOut,2007-12-31,632.00
Ann_SharesOut,2006-12-31,618.00
Ann_SharesOutPref,2012-12-31,0.00
Ann_SharesOutPref,2011-12-31,0.00
Ann_SharesOutPref,2010-12-31,0.00
Ann_SharesOutPref,2009-12-31,0.00
Ann_SharesOutPref,2008-12-31,0.00
Ann_ROA,2015-12-31,11.36
Ann_ROA,2014-12-31,11.93
Ann_ROA,2013-12-31,12.62
Ann_ROA,2012-12-31,12.91
Ann_ROA,2011-12-31,14.93
Ann_ROA,2010-12-31,17.30
Ann_ROA,2009-12-31,18.05
Ann_ROA,2008-12-31,14.80
Ann_ROA,2007-12-31,19.19
Ann_ROA,2006-12-31,21.41
Ann_ROE,2015-12-31,14.08
Ann_ROE,2014-12-31,15.06
Ann_ROE,2013-12-31,16.25
Ann_ROE,2012-12-31,16.54
Ann_ROE,2011-12-31,18.66
Ann_ROE,2010-12-31,20.68
Ann_ROE,2009-12-31,20.30
Ann_ROE,2008-12-31,16.60
Ann_ROE,2007-12-31,21.16
Ann_ROE,2006-12-31,23.26
Ann_FCF,2015-12-31,16109.00
Ann_FCF,2014-12-31,11417.00
Ann_FCF,2013-12-31,11301.00
Ann_FCF,2012-12-31,13346.00
Ann_FCF,2011-12-31,11127.00
Ann_FCF,2010-12-31,7063.00
Ann_FCF,2009-12-31,8506.00
Ann_FCF,2008-12-31,5494.00
Ann_FCF,2007-12-31,3373.00
Ann_FCF,2006-12-31,1678.00
Ann_RND,2015-12-31,12282.00
Ann_RND,2014-12-31,9832.00
Ann_RND,2013-12-31,7137.00
Ann_RND,2012-12-31,6083.00
Ann_RND,2011-12-31,5162.00
Ann_RND,2010-12-31,3762.00
Ann_RND,2009-12-31,2843.00
Ann_RND,2008-12-31,2793.20
Ann_Cash_End,2013-12-31,18898.00
Ann_Cash_End,2012-12-31,14778.00
Ann_Cash_End,2011-12-31,9983.00
Ann_Cash_End,2010-12-31,13630.00
Ann_Cash_End,2009-12-31,10198.00
Ann_Cash_End,2008-12-31,8656.70
Ann_Cash_Start,2013-12-31,14778.00
Ann_Cash_Start,2012-12-31,9983.00
Ann_Cash_Start,2011-12-31,13630.00
Ann_Cash_Start,2010-12-31,10198.00
Ann_Cash_Start,2009-12-31,8657.00
Ann_Cash_Start,2008-12-31,6081.60
Ann_AcctsPayable,2015-12-31,15297.00
Ann_AcctsPayable,2014-12-31,14018.00
Ann_AcctsPayable,2013-12-31,11837.00
Ann_AcctsPayable,2012-12-31,10893.00
Ann_AcctsPayable,2011-12-31,7148.00
Ann_SalePurchStock,2015-12-31,-4155.00
Ann_SalePurchStock,2014-12-31,-2069.00
Ann_SalePurchStock,2013-12-31,-781.00
Ann_SalePurchStock,2012-12-31,-287.00
Ann_SalePurchStock,2011-12-31,-5.00
Ann_FCFShare,2015-12-31,21.15
Ann_FCFShare,2014-12-31,16.92
Ann_FCFShare,2013-12-31,17.76
Ann_FCFShare,2012-12-31,20.10
Ann_FCFShare,2011-12-31,14.01
Ann_FCFShare,2010-12-31,10.94
Ann_FCFShare,2009-12-31,13.33
Ann_FCFShare,2008-12-31,8.66
Ann_FCFShare,2007-12-31,5.34
Ann_FCFShare,2006-12-31,2.52
Ann_Leverage,2015-12-31,1.23
Ann_Leverage,2014-12-31,1.25
Ann_Leverage,2013-12-31,1.27
Ann_Leverage,2012-12-31,1.31
Ann_Leverage,2011-12-31,1.25
Ann_Leverage,2010-12-31,1.25
Ann_Leverage,2009-12-31,1.12
Ann_Leverage,2008-12-31,1.13
Ann_Leverage,2007-12-31,1.12
Ann_Leverage,2006-12-31,1.08
Ann_QuickRatio,2015-12-31,4.50
Ann_QuickRatio,2014-12-31,4.52
Ann_QuickRatio,2013-12-31,4.28
Ann_QuickRatio,2012-12-31,3.95
Ann_QuickRatio,2011-12-31,5.70
Ann_QuickRatio,2010-12-31,4.00
Ann_QuickRatio,2009-12-31,10.08
Ann_QuickRatio,2008-12-31,8.03
Ann_QuickRatio,2007-12-31,8.12
Ann_QuickRatio,2006-12-31,9.63
Ann_CurRatio,2015-12-31,4.67
Ann_CurRatio,2014-12-31,4.80
Ann_CurRatio,2013-12-31,4.58
Ann_CurRatio,2012-12-31,4.22
Ann_CurRatio,2011-12-31,5.92
Ann_CurRatio,2010-12-31,4.16
Ann_CurRatio,2009-12-31,10.62
Ann_CurRatio,2008-12-31,8.77
Ann_CurRatio,2007-12-31,8.49
Ann_CurRatio,2006-12-31,10.00
Ann_ROIC,2015-12-31,12.82
Ann_ROIC,2014-12-31,13.77
Ann_ROIC,2013-12-31,14.52
Ann_ROIC,2012-12-31,14.66
Ann_ROIC,2011-12-31,15.89
Ann_ROIC,2010-12-31,18.05
Ann_ROIC,2009-12-31,19.74
Ann_ROIC,2008-12-31,15.49
Ann_ROIC,2007-12-31,19.08
Ann_ROIC,2006-12-31,20.87
